beta,alpha,gamma,delta,epsilon,psi,kappa1,kappa2,kappa3,omega,Ze,Zes,Zea,Zis,Zia,Zrp,v,phi,mu,N_0,E_init,t_init,loglik,loglik.se,rep,seed,start_beta,start_Einit,start_tinit
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.203972460815,-509.96845139713054,5.583503123390016,5,5000010,0.01,3,18302
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.0832381429,-507.0912175410501,0.8640811310768669,6,6000010,0.01,3,18302
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.37168668458,-506.3993049210606,6.540473094060837,7,7000010,0.01,3,18302
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18326.568988606636,-490.77540398723835,12.732551003709927,8,8000010,0.01,3,18302
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.10234805066,-509.3515893452182,1.604963896633517,9,9000010,0.01,3,18302
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18326.544246551148,-503.77286497929157,3.6324732200789267,10,10000010,0.01,3,18302
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.692631663613,-508.6944061443622,0.9317163298129759,1,1000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18326.020839803445,-487.06993784904586,14.861041113533974,2,2000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.77024629391,-509.6427312281977,1.0435841639801944,3,3000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18325.98065720767,-503.5204861520174,5.050781063844986,4,4000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.647091242678,-496.90675331828413,8.727971036099705,5,5000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.173300914215,-504.37887030104537,6.654220068008915,6,6000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.800434309065,-505.8383910952213,2.793812031208433,7,7000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18335.27316174364,-499.60560515730083,9.275580745447963,8,8000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.353530091186,-499.6306926060141,2.9180984776561836,9,9000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.21135015111,-507.57709425442573,0.69763427840395,10,10000020,0.01,3,18312
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.54869060705,-502.82531729520605,3.9632778092377463,1,1000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.290779341758,-505.80076531380814,4.314468811487372,2,2000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.950190145242,-513.0973524968617,0.7319503897452501,3,3000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.24090681383,-502.7668245846965,4.4206473586531745,4,4000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.89584669421,-497.307550646882,1.0258106840008685,5,5000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18333.160657027845,-510.2481083075277,0.7805996934301206,6,6000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.242465372317,-513.5622070657939,1.604313913278065,7,7000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.054807372944,-499.74891190777237,6.744117240768797,8,8000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.13792730497,-507.48567524923664,0.7169574987863518,9,9000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.320765838886,-497.2873099202145,7.822229531180871,10,10000030,0.01,3,18322
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.167485590555,-509.9728403690842,2.480916658036131,1,1000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.15901487523,-507.9010703108486,2.8131536295616377,2,2000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18334.828540708546,-505.9149550112419,2.5348348440729502,3,3000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18334.94974101157,-514.2506551357403,0.661468163456788,4,4000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.749489818583,-501.0977793133468,3.147959135821262,5,5000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18333.65493463891,-503.8805899568263,1.9654216786731082,6,6000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.358832072296,-508.31502176640174,0.6715188908744014,7,7000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.202923498135,-500.9589922099283,5.349791360698902,8,8000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.35598105461,-507.1159383697224,0.5581653495206882,9,9000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.462068603963,-501.71655198381785,3.885711547195531,10,10000040,0.01,3,18332
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.28040482031,-514.417621010684,0.8576727076548355,1,1000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.601999897044,-508.7768550441804,1.5032002353546188,2,2000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.606376215088,-503.114103408366,4.998742299106809,3,3000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.892693120946,-499.5700033950132,6.92431241522751,4,4000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.267968554755,-504.8241690510376,4.251776092609318,5,5000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.748502024173,-501.5283528722697,5.338397383678312,6,6000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.938249495932,-498.78787289948764,6.528494431317617,7,7000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.318611007904,-510.6230295345748,2.4771757632714304,8,8000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.62830373691,-507.09254072840037,6.129203986845075,9,9000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.280674560763,-504.5246284873109,2.081594394555711,10,10000050,0.01,3,18342
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.34305902317,-508.0055634472647,3.659715861215766,1,1000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.284776783676,-502.40868601035163,4.312729165423831,2,2000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.11913543393,-514.7102272205397,1.225346010763056,3,3000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.710742409858,-509.42475826461344,3.479252411123823,4,4000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18335.385496554918,-499.01996074583695,12.867720380642542,5,5000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.049166370234,-511.8328791256179,1.3192015327394842,6,6000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.941707457998,-505.24156499319315,5.937771051267863,7,7000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18326.77226992138,-501.9014339972015,12.771975159591719,8,8000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18326.62770519458,-507.485508717723,0.616639089306792,9,9000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.36269838305,-502.7446613040231,9.291592891247442,10,10000060,0.01,3,18352
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18335.979211569025,-505.3934749001153,0.8947450614044168,1,1000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.845878509226,-512.7814051719079,0.669645979683859,2,2000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.307195720157,-494.583823000669,1.8396525691184118,3,3000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.714982319612,-494.4832587868657,16.386634788088276,4,4000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.83601323783,-507.32030782876984,2.4630190879892258,5,5000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.05092334963,-512.0844656755293,0.7262969923193994,6,6000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.897408621,-511.1115918412207,1.3824847517476015,7,7000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.944701757035,-499.4076239081839,9.011752874448971,8,8000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.107673357506,-506.43170739581626,1.4353998568982502,9,9000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18336.57284857525,-507.49832224099606,0.7236037143478441,10,10000070,0.01,3,18362
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.201484321067,-508.559414961927,6.234534935001821,1,1000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18335.863299981058,-510.440486411011,0.8652419808543236,2,2000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.74432316814,-510.6273598410218,0.6259963035791818,3,3000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.38579787506,-510.2993600129549,2.8595083097613316,4,4000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18334.865830479168,-510.5202685308202,1.4907852747151893,5,5000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.331011425395,-514.5394381171284,0.6366352505297328,6,6000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18338.186541071023,-496.12662509826504,14.446041395957433,7,7000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.069678372907,-498.8257201757436,10.92336313425763,8,8000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.440367212694,-509.6063330377919,3.208470696722023,9,9000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.350932932888,-511.77312843477415,2.1874326412133964,10,10000080,0.01,3,18372
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18330.62309845724,-503.71246991721864,5.603790710362696,1,1000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.665365468627,-506.38597662670486,4.192320025284302,2,2000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.698071242892,-504.43511448968815,4.890802409967523,3,3000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18334.994301774455,-507.70632786860926,0.7539222461257394,4,4000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18335.550060780417,-505.9706069995936,6.795114645668372,5,5000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18332.30896164594,-508.07195414085743,2.5580897196238377,6,6000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18337.515992743844,-504.1792803037227,2.2395988301186773,7,7000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18331.321260533816,-509.91118866244767,0.9980125545978062,8,8000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18334.586413042747,-510.0246302598523,4.374498159479657,9,9000090,0.01,3,18382
0.01,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18327.25812667507,-502.79892159004055,1.54925911249965,10,10000090,0.01,3,18382
0.02,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18329.69877582207,-487.35811197914984,0.6811938939945604,1,1000002,0.02,3,18293
0.02,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18299.865199592834,-493.452707350642,1.7201856758826934,2,2000002,0.02,3,18293
0.02,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18299.788389917692,-493.3882241537586,3.522256513005759,3,3000002,0.02,3,18293
0.02,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18324.91045985841,-487.67086103665923,1.0082363317207603,4,4000002,0.02,3,18293
0.02,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18328.798697169845,-483.8294335404807,1.7299131354765809,5,5000002,0.02,3,18293
0.02,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3,18313.135735530734,-485.80181516552807,9.989746039378824,6,6000002,0.02,3,18293
