beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.014414147475262852;0.27173880135274703;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18315.854599975955;-422.22255821892077;0.7115860822855665;1;101;0.01;0.18488225992769003;18348;2020-02-17;1
0.012425402392913456;0.26232942804904996;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.32543171071;-424.63106328872885;4.33036502169664;2;102;0.01;0.5858003050088882;18348;2020-02-17;1
0.0036514994911211085;0.33353958202864964;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18312.007634780155;-438.88887444356226;1.2275608416268886;3;103;0.01;0.6062682976480573;18348;2020-02-17;1
0.03149894756826906;0.2680884418198554;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18316.612728067787;-404.4054926950099;5.178992402178227;4;104;0.01;0.46629524137824774;18348;2020-02-17;1
0.01819391366853436;0.28784932414201425;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.046609646237;-415.3004239289745;2.552702197199254;5;105;0.01;0.5074782031588256;18348;2020-02-17;1
0.005505205177817789;0.13068654133405072;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18303.119682199565;-460.3463930925572;0.8856749370041609;6;106;0.01;0.06936091580428183;18348;2020-02-17;1
0.014088115057930119;0.27688202357449127;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18315.23079025281;-428.79590507977804;1.523634363372283;7;107;0.01;0.25403373106382787;18348;2020-02-17;1
0.011097785498881402;0.20048713893705591;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.011323998715;-437.736431820799;3.329052258016215;8;108;0.01;0.6831100566778332;18348;2020-02-17;1
0.06250017312390879;0.16235225183604754;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18309.651337905834;-396.3023440727296;2.4661363721154257;9;109;0.01;0.8228963147848845;18348;2020-02-17;1
0.022277942223008315;0.5203039013304276;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.9899999999999999;0.6;1;226;1;18312.044396695743;-418.77096690395047;1.417446442680048;10;110;0.01;0.8775213886983693;18348;2020-02-17;1
0.038030398205250365;0.13321248208128475;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18307.66217639276;-414.9827229725111;1.3980337062890917;1;401;0.01;0.16804152633994818;18348;2020-02-20;1
0.0070497149021901155;0.28774965907214184;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.091656082386;-431.09269820740485;2.4507741716071982;2;402;0.01;0.6062682976480573;18348;2020-02-20;1
0.011867207060483869;0.21929761658034588;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18306.996502229507;-432.68081576173455;1.7783581781334776;3;403;0.01;0.2216013972647488;18348;2020-02-20;1
0.06316269058024283;0.17596128588686977;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18314.855706709834;-393.7468327794761;1.9228861340396246;4;404;0.01;0.06936091580428183;18348;2020-02-20;1
0.011165119486636716;0.28131795783287944;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.949748462408;-421.9166427447365;1.0662562509606315;5;405;0.01;0.6021140441298485;18348;2020-02-20;1
0.2690812284110494;0.2762430431252942;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.031469739446;-335.6588981772277;0.5881649601498986;6;406;0.01;0.8228963147848845;18348;2020-02-20;1
0.027250880312695503;0.3003101695769947;18348;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18312.506700649483;-411.00804477126195;0.7171706714580959;7;407;0.01;0.7861149271484464;18348;2020-02-20;1
