beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.03406102756112821;0.2231485329389077;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;52.884090875216884;18319;-373.0647074394428;0.8399067865714022;1;101;0.01;0.18488225992769003;18344;18319;1
0.024892214994042552;0.33769123310434046;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;8.072103144633624;18319;-381.94000727026986;0.8063363332974344;2;102;0.01;0.5858003050088882;18344;18319;1
0.009785077431384107;0.2626270106872249;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;64.86106970646263;18319;-378.34843008884985;1.6797134059693142;3;103;0.01;0.6062682976480573;18344;18319;1
0.03889186805623012;0.28597239656645507;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;27.504109860361417;18319;-367.1290445644657;0.5796143175782257;4;104;0.01;0.46629524137824774;18344;18319;1
0.030506363669686325;0.392605541743475;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;24.166777439964438;18319;-370.75675318110126;0.7193903477070579;5;105;0.01;0.5074782031588256;18344;18319;1
0.007982915859820538;0.06640242533088714;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;2742.61914204824;18319;-389.2861283926723;0.3464721675668559;6;106;0.01;0.06936091580428183;18344;18319;1
0.03349130667764594;0.2810588372456358;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;29.614176493608515;18319;-369.9464436101372;0.9382240449805594;7;107;0.01;0.25403373106382787;18344;18319;1
0.14970611640788592;0.2271425939235155;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;3.985372357033284;18319;-350.0077583106308;0.840886667586919;8;108;0.01;0.6831100566778332;18344;18319;1
0.009862869496352197;0.39189441004689834;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;53.04505537949186;18319;-373.1167444823349;0.9310559350703074;9;109;0.01;0.8228963147848845;18344;18319;1
0.006070565809447465;0.21825215673904416;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;17.95213294751643;18319;-393.9485950210754;0.9159817271492546;10;110;0.01;0.8775213886983693;18344;18319;1
0.040804045855082724;0.3056383048344775;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;42.205934969503176;18319;-362.9734941361293;0.7821653984432989;1;10001;0.01;0.27724979422055185;18344;18319;10
0.011189223795330218;0.3205379192441956;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;326.3509438768387;18319;-364.50457284035554;1.241609599244338;2;10002;0.01;0.3042768354061991;18344;18319;10
0.0171028898893144;0.3082096369052263;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;26.51868697195317;18319;-379.94725035340895;0.4553495831763803;3;10003;0.01;0.44594047917053103;18344;18319;10
0.012172875252446872;0.36268193666473947;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;22.239571939222255;18319;-380.80671770112406;0.34358071364274767;4;10004;0.01;0.7434177638497204;18344;18319;10
0.007658967805039959;0.22027966339325578;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;53.482266460885306;18319;-386.53050127729733;0.6262981372785393;5;10005;0.01;0.5478135161101818;18344;18319;10
0.009342579050687434;0.26610217248327755;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;44.35045628206844;18319;-380.2668585041764;1.2439865860864763;6;10006;0.01;0.9899365748278797;18344;18319;10
0.0808004579796511;0.2871141812207201;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;18.678678368512603;18319;-358.3265765254932;0.7411085400479751;7;10007;0.01;0.29128384147770703;18344;18319;10
0.013654274270284508;0.32979291388088167;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;39.493343529015284;18319;-376.5609235679399;0.805615961637807;8;10008;0.01;0.4105012849904597;18344;18319;10
0.1766963396394168;0.3159141456777036;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;2.790840551599171;18319;-346.40558509876575;0.37119041561097016;9;10009;0.01;0.5847118515521288;18344;18319;10
0.014386352167539647;0.2273691414815445;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;12.007934748814698;18319;-389.2634197036684;1.008620883887865;10;10010;0.01;0.614548999350518;18344;18319;10
0.1188393087888697;0.3432304582375435;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;2.32355764479623;18319;-355.2682646836857;0.6743651035788196;1;401;0.01;0.16804152633994818;18344;18319;2
0.39848345506082594;0.2923578187326666;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;2.94924584663699;18319;-324.8930903028579;0.11563595063158005;2;402;0.01;0.6062682976480573;18344;18319;2
0.0082860826334583;0.25253223121595486;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;44.483111548407;18319;-382.00943347481535;0.565104286474014;3;403;0.01;0.2216013972647488;18344;18319;2
0.01789499967430746;0.03246224836010064;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;47.69317138946608;18319;-445.0059410606259;0.4978156678395666;4;404;0.01;0.06936091580428183;18344;18319;2
0.026167278532510035;0.4772215027691029;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;28.516911530125423;18319;-369.3151438216937;2.6938567034527265;5;405;0.01;0.6021140441298485;18344;18319;2
0.012526021082573372;0.29334198081819324;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;546.8170211697508;18319;-368.50698659522146;0.1945734120260118;6;406;0.01;0.8228963147848845;18344;18319;2
0.08144523289496047;0.2244449912004387;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;18.312017222289448;18319;-361.9848104692416;0.44284146174017897;7;407;0.01;0.7861149271484464;18344;18319;2
