beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.1;0.27603169;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.14764;-349.9838769;1.687887489;10;410;0.1;0.098782819;18340;2020-02-20;1
0.1;0.290132257;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.52364;-350.340075;1.071332447;1;901;0.1;0.585800305;18340;2020-02-23;1
0.1;0.270486454;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18317.5354;-352.3692485;0.818582436;2;902;0.1;0.466295241;18340;2020-02-23;1
0.1;0.307632373;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.31677;-351.3769182;0.753658991;3;903;0.1;0.069360916;18340;2020-02-23;1
0.1;0.329177434;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.08303;-349.713994;0.653038975;4;904;0.1;0.683110057;18340;2020-02-23;1
0.1;0.316457742;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18316.67975;-351.5479408;0.285987332;5;905;0.1;0.877521389;18340;2020-02-23;1
0.1;0.229891808;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18307.08788;-356.2571599;0.614860711;6;906;0.1;0.292573958;18340;2020-02-23;1
0.1;0.014675328;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18310.45796;-455.8906938;1.240761456;7;907;0.1;0.028575305;18340;2020-02-23;1
0.1;0.186154306;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.50391;-366.2917873;0.536589264;8;908;0.1;0.505840523;18340;2020-02-23;1
0.1;0.271859093;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18308.18743;-352.5677077;0.424579019;9;909;0.1;0.622377663;18340;2020-02-23;1
0.1;0.278857481;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.3125;-350.0187716;0.818361321;10;910;0.1;0.683582017;18340;2020-02-23;1
0.1;0.271346616;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.28213;-347.8612969;4.405271853;1;1601;0.1;0.200214453;18340;2020-02-26;1
0.1;0.40014764;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.20344;-347.3226941;0.31405971;2;1602;0.1;0.507478203;18340;2020-02-26;1
0.1;0.195267056;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.15011;-363.3312083;0.875177937;3;1603;0.1;0.602114044;18340;2020-02-26;1
0.1;0.318566265;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.55708;-346.8880898;2.413533769;4;1604;0.1;0.877521389;18340;2020-02-26;1
0.1;0.482330944;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.67465;-345.5137315;2.676135198;5;1605;0.1;0.416118426;18340;2020-02-26;1
0.1;0.25001671600000003;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18305.25178;-354.2367025;0.564349417;6;1606;0.1;0.098782819;18340;2020-02-26;1
0.1;0.382690592;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.09541;-348.5395381;0.734909757;7;1607;0.1;0.856590394;18340;2020-02-26;1
0.1;0.17864772;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.40683;-364.2441493;0.373316267;8;1608;0.1;0.683582017;18340;2020-02-26;1
0.1;0.177698722;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.92292;-365.9299455;1.22300533;9;1609;0.1;0.63337281;18340;2020-02-26;1
0.1;0.22352098;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18318.77789;-354.5555161;1.714278914;10;1610;0.1;0.708727096;18340;2020-02-26;1
0.1;0.241941075;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.23208;-355.7944275;1.694896072;1;2501;0.1;0.606268298;18340;2020-02-29;1
0.1;0.216743131;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.50955;-359.1097246;0.42699764;2;2502;0.1;0.069360916;18340;2020-02-29;1
0.1;0.233855324;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.71626;-353.069807;1.779785641;3;2503;0.1;0.822896315;18340;2020-02-29;1
0.1;0.28453167;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.9024;-350.8388189;1.081093817;4;2504;0.1;0.292573958;18340;2020-02-29;1
0.1;0.25000099;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.60687;-355.6178855;0.967209153;5;2505;0.1;0.098782819;18340;2020-02-29;1
0.1;0.191538559;18340;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.91266;-361.9568448;1.589974358;6;2506;0.1;0.622377663;18340;2020-02-29;1
