beta,alpha,gamma,delta,epsilon,psi,kappa1,kappa2,kappa3,omega,Ze,Zes,Zea,Zis,Zia,Zrp,v,phi,mu,N_0,E_init,t_init,loglik,loglik.se,rep,seed,start_beta,start_Einit,start_tinit
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.461156325904241,18312,-353.3462518638804,0.777332211803047,10,10016000,0.16,10,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.164595665558132,18312,-355.32198348559524,0.8010649650955937,1,1024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.4107860108019334,18312,-355.9493293708056,0.8853895242794485,2,2024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.070457450313366,18312,-351.7809216767237,4.334175957816863,3,3024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.323319299125072,18312,-351.1118428391421,1.438456623401918,4,4024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,27.219324798473814,18312,-350.17450213536637,2.1176812035507995,5,5024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.091638937613086,18312,-357.31954570971686,1.5836691982347446,6,6024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.867741232879756,18312,-354.7878640805895,0.9738193569140268,7,7024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.0213324059067497,18312,-356.19239294031496,0.7285233178224675,8,8024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.00287261065173,18312,-353.1189101677,1.346756217757334,9,9024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,26.288287608858298,18312,-350.9890212476523,1.98720080377157,10,10024000,0.16,15,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.943468239699653,18312,-354.2478263395419,3.5230284580100415,1,1003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.256626166254172,18312,-350.18418919865326,6.2847091151256445,2,2003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.782868981022668,18312,-348.72341455773176,2.69998276356768,3,3003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.31999907921082,18312,-355.0837884473496,3.2100262696039863,4,4003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.323204697996054,18312,-355.43704288477534,1.0314149625947453,5,5003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.212851300576714,18312,-353.0268001786463,1.3829213838040197,6,6003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.706814562798561,18312,-356.70875197537265,1.4581142093025936,7,7003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.5798454687842095,18312,-357.3115119346654,1.2762324694229736,8,8003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.030822049748826,18312,-356.427974224785,0.8758799111896077,9,9003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.115230388258988,18312,-353.20716048732254,0.6925357174601379,10,10003200,0.16,2,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.437761621032664,18312,-357.7265091697931,0.5814532585500467,1,1032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.4450161947013247,18312,-356.9527512647662,0.6994567579980749,2,2032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.048724567753709,18312,-356.4985821743832,3.748252589995537,3,3032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.843867780554163,18312,-355.6280128465843,0.40911166200887183,4,4032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.071388927506617,18312,-352.5073398104695,2.6383279332824507,5,5032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.033391555778436,18312,-357.1810823093649,0.8428264735544483,6,6032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.971298437490475,18312,-350.85705107677074,2.4245468339975234,7,7032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.4928346347312278,18312,-361.5017364943093,4.845497423762068,8,8032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,18.608036684297872,18312,-353.5503351629389,0.8863441722952123,9,9032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.400289030981783,18312,-355.08139444899393,0.8065108724131798,10,10032000,0.16,20,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.5708177502685783,18312,-354.33683509218423,0.5816056628160715,1,1004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.778713179214262,18312,-355.9245248014035,2.610268127991098,2,2004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.924335955866495,18312,-354.8233182388902,3.1449936806132,3,3004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.9625008852751107,18312,-358.08541659810487,0.7545009641815729,4,4004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.226678468424116,18312,-358.73380979923604,0.5689384796422937,5,5004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.5105307250324773,18312,-354.3576832630487,4.568804259749993,6,6004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.17047478122752,18312,-355.538612975923,0.8963772877698245,7,7004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.148153407964547,18312,-354.46457291955045,1.4828141269756805,8,8004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.713091933235431,18312,-358.29081731734954,2.450181373379908,9,9004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.1432351013910527,18312,-356.2212256364381,0.6778273306305972,10,10004800,0.16,3,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.8890249983740177,18312,-358.3246865981178,1.0409606469668766,1,1048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.6131398529580223,18312,-355.0045794495386,0.6867742626057135,2,2048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,16.814953767386037,18312,-351.6276819839266,3.4983301418400576,3,3048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.25473817406824,18312,-354.889705345324,0.5612830699851595,4,4048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.590178842835812,18312,-353.43965710134245,3.872375724474938,5,5048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.640634670554129,18312,-353.1750126652327,2.568132922233072,6,6048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.6501390476288137,18312,-359.25170340955935,2.9337373809008165,7,7048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.740244244727492,18312,-354.9375018592956,2.4534451993657345,8,8048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.940202949478294,18312,-348.7902540864781,7.653917070690951,9,9048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.496516173975322,18312,-359.62620013273,0.5088069850835604,10,10048000,0.16,30,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.6658590116071412,18312,-358.6156064100916,1.3052618857161442,1,1006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.756019482871661,18312,-357.75091364040753,0.6505749556747056,2,2006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.360408890197917,18312,-352.92528727755763,1.271478483929445,3,3006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.997683657720746,18312,-354.7578793908939,0.5953721346066702,4,4006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,19.597980105600083,18312,-349.71823057940696,3.6879186761850917,5,5006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.051921525942173,18312,-354.6647199302258,0.49799882472957163,6,6006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.7609820583104998,18312,-361.20111345594574,0.5945750541224594,7,7006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.62868656672357,18312,-350.85094572476754,3.997084506563368,8,8006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.996266083775691,18312,-355.6053480004815,1.044528180735208,9,9006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.239951600481808,18312,-356.9772538174848,0.5576094839099879,10,10006400,0.16,4,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.394449021208582,18312,-356.08710325935135,2.4639164299433136,1,1008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.701883367179902,18312,-354.7083807987396,0.6192301059937368,2,2008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.4221598438494905,18312,-351.870099993827,4.2376555273561225,3,3008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.0744166202587533,18312,-360.93440634626324,1.0953266234739436,4,4008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.217191946736603,18312,-353.8451486618069,0.7202184065198619,5,5008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.8773791030685276,18312,-360.6324570121287,0.5970344064726969,6,6008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.586737728124005,18312,-355.3114756113854,1.1467495922233417,7,7008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.816590425853241,18312,-351.7971178577444,5.166388947757461,8,8008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.207852592463832,18312,-353.4064805061275,4.827604958105511,9,9008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.355298610977705,18312,-355.6240122051047,0.5117217583813615,10,10008000,0.16,5,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.31213311688401,18312,-354.62469825356624,0.9206094725162909,1,1080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.350044112715526,18312,-359.16667298389325,0.47769978737433,2,2080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.962760275067016,18312,-353.350903676333,2.151073626129616,3,3080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.0596787898253925,18312,-354.27476763850325,1.2845899620750252,4,4080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,11.421553584184268,18312,-354.7079892883251,0.8111106871397091,5,5080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.017583133146378,18312,-350.27428256357166,3.9030318872788525,6,6080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,20.9587663710503,18312,-350.6954566662906,1.7785281107064674,7,7080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.5919898974819087,18312,-355.9558983839432,2.219461064275792,8,8080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,9.406176424706846,18312,-355.1018980512132,1.0408189897039857,9,9080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.769245004354733,18312,-355.2803055519264,1.054906985873222,10,10080000,0.16,50,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.684086723769614,18312,-357.60007651791705,0.8728575487909631,1,1009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.5046046884723,18312,-358.1910681420788,0.5396171048863073,2,2009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.935037939313409,18312,-356.20849772669135,1.0219704809419698,3,3009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.6386757900801614,18312,-353.33053695288345,2.2855096770892436,4,4009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.493854820795914,18312,-351.7775516062129,1.7053748291159372,5,5009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.569506254555751,18312,-356.0030075567609,0.4660722415084295,6,6009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,13.760530620542927,18312,-353.4160015481906,0.8094625204564952,7,7009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.03200590129622,18312,-353.9912498286264,0.7987846740680213,8,8009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,4.72522198525861,18312,-356.10775994452945,0.7791505382182494,9,9009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.111049398196886,18312,-354.0027120262576,1.1825648020068744,10,10009600,0.16,6,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.423968617676767,18312,-357.02541818138417,3.3669673163831244,1,1011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,7.160821852774444,18312,-354.1431728536444,1.710909262763576,2,2011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,8.302020043398343,18312,-355.57911825573035,1.3800377147989142,3,3011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,1.518717028386361,18312,-361.7244602238748,1.6042431807602864,4,4011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,17.234366177212195,18312,-353.377608983108,2.6185657930753194,5,5011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,6.091402878362736,18312,-359.18079987170074,0.36307748770364573,6,6011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.604987989684975,18312,-358.6793373120257,0.8660389424808415,7,7011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,12.021919913801295,18312,-355.51516388316367,0.32894099683200223,8,8011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,0.9277858335844027,18312,-358.6367550656634,2.7316246873326873,9,9011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.1525321084556297,18312,-350.22227294872545,7.200817085951362,10,10011200,0.16,7,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,3.3295219771681315,18312,-355.0761842232083,1.6821324971000922,1,1012800,0.16,8,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,14.944445594600706,18312,-351.4954395183878,2.6120144541288197,2,2012800,0.16,8,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,2.7312491304140423,18312,-350.47780198557683,5.301956080812314,3,3012800,0.16,8,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,10.173239999547787,18312,-354.14660823432706,0.8152098182576386,4,4012800,0.16,8,18312
0.16,0.29411764705882354,0.4347826086956522,0.14285714285714285,0.63,0.7,0.35,1,1,0.04,0.1,0.7,0.7,0.8,0.8,0.3,0.99,0.6,1,226,5.84975856474255,18312,-354.2891877960118,0.432353282586225,5,5012800,0.16,8,18312
