beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.5;0.214176396;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.74602;-321.0467134;0.107079547;2;3602;0.5;0.254033731;18344;03/03/2020;1
0.5;0.271771817;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.08504;-321.2380271;0.094760712;3;3603;0.5;0.786114927;18344;03/03/2020;1
0.5;0.189085417;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.15771;-321.8027647;0.088401215;4;3604;0.5;0.028575305;18344;03/03/2020;1
0.5;0.296795307;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.72225;-321.770574;0.113367485;5;3605;0.5;0.856590394;18344;03/03/2020;1
0.5;0.257319159;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.34938;-321.1799295;0.058121162;6;3606;0.5;0.914806043;18344;03/03/2020;1
0.5;0.15080832;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.44566;-324.0861411;0.096306761;7;3607;0.5;0.365699091;18344;03/03/2020;1
0.5;0.241018018;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.23664;-322.9041584;0.138970759;8;3608;0.5;0.404796326;18344;03/03/2020;1
0.5;0.241808534;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.5034;-321.0999867;0.113383661;9;3609;0.5;0.907266998;18344;03/03/2020;1
0.5;0.220204712;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.1735;-321.3714389;0.100201561;10;3610;0.5;0.061564578;18344;03/03/2020;1
0.5;0.242177375;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.09397;-321.7390559;0.143044168;1;4901;0.5;0.466295241;18344;06/03/2020;1
0.5;0.294096089;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.66472;-321.5040476;0.070197383;2;4902;0.5;0.683110057;18344;06/03/2020;1
0.5;0.219029769;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.24749;-321.7325292;0.131110765;3;4903;0.5;0.292573958;18344;06/03/2020;1
0.5;0.231795114;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.15564;-321.3637079;0.119106028;4;4904;0.5;0.505840523;18344;06/03/2020;1
0.5;0.272794289;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.46326;-321.2168164;0.043680007;5;4905;0.5;0.683582017;18344;06/03/2020;1
0.5;0.221220342;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.85963;-321.3259148;0.091389048;6;4906;0.5;0.579166205;18344;06/03/2020;1
0.5;0.283744882;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.04744;-321.3829003;0.079555696;7;4907;0.5;0.404796326;18344;06/03/2020;1
0.5;0.232330537;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.30623;-321.0133543;0.108908394;8;4908;0.5;0.043821685;18344;06/03/2020;1
0.5;0.227877935;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.16068;-321.2889547;0.105300569;9;4909;0.5;0.914746508;18344;06/03/2020;1
0.5;0.228990326;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.20519;-320.8269054;0.100228974;10;4910;0.5;0.439612167;18344;06/03/2020;1
0.5;0.369141539;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.85699;-325.1327067;0.106771057;1;6401;0.5;0.221601397;18344;09/03/2020;1
0.5;0.227674977;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.61415;-321.8848247;0.151197523;2;6402;0.5;0.822896315;18344;09/03/2020;1
0.5;0.256771339;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.49471;-321.0590267;0.074737674;3;6403;0.5;0.971750231;18344;09/03/2020;1
0.5;0.175253867;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.44795;-323.1574352;0.182173508;4;6404;0.5;0.622377663;18344;09/03/2020;1
0.5;0.177292522;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.75806;-322.9956684;0.155648604;5;6405;0.5;0.63337281;18344;09/03/2020;1
0.5;0.219487572;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.93606;-321.136609;0.093140017;6;6406;0.5;0.970203432;18344;09/03/2020;1
0.5;0.323685507;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.72842;-323.0388428;0.089157754;7;6407;0.5;0.907266998;18344;09/03/2020;1
0.5;0.287302452;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.90297;-321.7997263;0.082794656;8;6408;0.5;0.914746508;18344;09/03/2020;1
0.5;0.274511805;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.72564;-321.635244;0.154541904;9;6409;0.5;0.150317016;18344;09/03/2020;1
0.5;0.231956056;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.22301;-322.8039505;0.088127074;10;6410;0.5;0.530760336;18344;09/03/2020;1
0.5;0.222878976;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.82987;-321.3691112;0.173705917;1;8101;0.5;0.507478203;18344;12/03/2020;1
0.5;0.25223577;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.46476;-322.2888137;0.1432435;2;8102;0.5;0.877521389;18344;12/03/2020;1
0.5;0.278876821;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.32003;-322.6984098;0.149072001;3;8103;0.5;0.098782819;18344;12/03/2020;1
0.5;0.271406662;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.87647;-322.1383986;0.096500573;4;8104;0.5;0.683582017;18344;12/03/2020;1
0.5;0.262892681;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18326.0235;-321.5197746;0.149796982;5;8105;0.5;0.708727096;18344;12/03/2020;1
0.5;0.292907802;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.80834;-321.6699586;0.085616267;6;8106;0.5;0.764436029;18344;12/03/2020;1
0.5;0.259513627;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18325.44567;-321.4607584;0.081757012;7;8107;0.5;0.061564578;18344;12/03/2020;1
0.5;0.277781894;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18313.81723;-321.2222748;0.073176133;8;8108;0.5;0.439612167;18344;12/03/2020;1
0.5;0.29300975;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.55441;-321.8220621;0.126317001;9;8109;0.5;0.530760336;18344;12/03/2020;1
0.5;0.248413721;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.09405;-321.0737329;0.084162713;10;8110;0.5;0.307766111;18344;12/03/2020;1
1.5;0.191825135;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.19649;-311.7277187;0.005982261;1;301;1.5;0.585800305;18344;17/02/2020;1
1.5;0.190504721;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.11121;-311.8384215;0.008511562;2;302;1.5;0.466295241;18344;17/02/2020;1
1.5;0.176971909;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.8603;-311.7988502;0.011042635;3;303;1.5;0.069360916;18344;17/02/2020;1
1.5;0.203523082;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.43602;-311.8180826;0.01076019;4;304;1.5;0.683110057;18344;17/02/2020;1
1.5;0.183512381;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.93353;-311.8183173;0.007976045;5;305;1.5;0.877521389;18344;17/02/2020;1
1.5;0.17142179;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.47674;-311.8349853;0.007446363;6;306;1.5;0.292573958;18344;17/02/2020;1
1.5;0.189755951;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.34031;-311.83399;0.005309029;7;307;1.5;0.028575305;18344;17/02/2020;1
1.5;0.182715209;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18328.83828;-311.7373778;0.007284658;8;308;1.5;0.505840523;18344;17/02/2020;1
1.5;0.180725278;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18330.30729;-311.82192;0.005901016;9;309;1.5;0.622377663;18344;17/02/2020;1
1.5;0.155487086;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18329.4819;-312.0153162;0.01012031;10;310;1.5;0.683582017;18344;17/02/2020;1
