beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.0066765184359928054;0.2256004896936291;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18306.2843811657;-412.1069722267411;5.630609374867725;1;101;0.01;0.18488225992769003;18344;2020-02-17;1
0.03185061551363469;0.34289138683232745;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18301.708865880875;-384.5733015156294;1.0287047336158042;2;102;0.01;0.5858003050088882;18344;2020-02-17;1
0.08763634855104967;0.130763995759077;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18314.194704851718;-381.77875206411784;5.814058855739165;3;103;0.01;0.6062682976480573;18344;2020-02-17;1
0.003782187118233267;0.33944336190622243;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.29332355277;-405.64471906624874;1.2837464103467269;4;104;0.01;0.46629524137824774;18344;2020-02-17;1
0.04846848789567469;0.21226641162463547;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.14539506826;-382.3875399997421;2.427043185906739;5;105;0.01;0.5074782031588256;18344;2020-02-17;1
0.02214418803511088;0.0425277631414251;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18307.58796990611;-452.80626796483193;15.561524964711376;6;106;0.01;0.06936091580428183;18344;2020-02-17;1
0.02529383098223476;0.21609875775671483;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18301.603311575243;-397.57050422472804;2.2225955677408518;7;107;0.01;0.25403373106382787;18344;2020-02-17;1
0.005904718080372671;0.24242386424480789;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18314.59585029938;-409.5746237335213;1.0039157637136822;8;108;0.01;0.6831100566778332;18344;2020-02-17;1
0.0157811022580784;0.31210016350801856;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18301.280221206474;-392.87289459069103;3.500790595981695;9;109;0.01;0.8228963147848845;18344;2020-02-17;1
0.008631473056781552;0.31095925043356887;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18315.801352859253;-395.3543310118601;3.787127608634068;10;110;0.01;0.8775213886983693;18344;2020-02-17;1
0.026163504649185737;0.24677887767972467;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18312.512668515967;-393.71169419453724;0.6057952502270298;1;401;0.01;0.16804152633994818;18344;2020-02-20;1
0.2595043278537924;0.2796973893738617;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18316.779748416855;-335.33737091240346;0.42468569239195764;2;402;0.01;0.6062682976480573;18344;2020-02-20;1
0.0035274130943298973;0.23521239811856787;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18317.36902397446;-417.03731563955;1.1709396323198653;3;403;0.01;0.2216013972647488;18344;2020-02-20;1
0.009695050112863908;0.08523871274415801;18344;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18315.11407634476;-436.6862957485667;3.1857140150558383;4;404;0.01;0.06936091580428183;18344;2020-02-20;1
