beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.008540776429921832;0.26095640588749286;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.831467768145;-415.8134962365369;3.3495508472112503;1;101;0.01;0.18488225992769003;18346;2020-02-17;1
0.010876221435543867;0.2864855921239079;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18312.92273738332;-414.68219581600005;2.13269789005029;2;102;0.01;0.5858003050088882;18346;2020-02-17;1
0.001165750065912214;0.2546870123846867;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18309.988030008517;-425.6993404809058;8.275424903415791;3;103;0.01;0.6062682976480573;18346;2020-02-17;1
0.5674402638394339;0.21160070138992207;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18317.884451058057;-317.27182163694175;0.03197011921205401;4;104;0.01;0.46629524137824774;18346;2020-02-17;1
0.09624163127419084;0.18337948445527993;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18322.177418825406;-377.22796371760955;1.31341062619359;5;105;0.01;0.5074782031588256;18346;2020-02-17;1
0.004167519240982821;0.27899354157504114;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18318.224907084656;-415.12830625906633;6.713297452621649;6;106;0.01;0.06936091580428183;18346;2020-02-17;1
0.099266967426949;0.1698292567341671;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18309.87554862276;-377.7780312145633;0.9279208714514934;7;107;0.01;0.25403373106382787;18346;2020-02-17;1
0.07842621817528979;0.25377967560666354;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18308.52624757514;-377.63683965382467;2.2021221336138517;8;108;0.01;0.6831100566778332;18346;2020-02-17;1
0.02584990442535988;0.181921239892639;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18308.54651326997;-405.59247043826025;9.515878943059494;9;109;0.01;0.8228963147848845;18346;2020-02-17;1
0.014267163032146264;0.2071842273888095;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.231814998457;-413.95203503467525;2.253263633926314;10;110;0.01;0.8775213886983693;18346;2020-02-17;1
0.029974839129528166;0.27864430866151796;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18327.934649824423;-395.54517688059764;4.5724315924107355;1;401;0.01;0.16804152633994818;18346;2020-02-20;1
0.1316549921892133;0.3655088519172642;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18313.66716213684;-360.77581966409673;1.150825977689876;2;402;0.01;0.6062682976480573;18346;2020-02-20;1
0.07939086006461304;0.21911114959248637;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.42349674643;-376.18741485707955;2.219249217353967;3;403;0.01;0.2216013972647488;18346;2020-02-20;1
0.017863841053316776;0.17078478141140419;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.897783600318;-416.28671033505094;3.0119719214468144;4;404;0.01;0.06936091580428183;18346;2020-02-20;1
0.096914510762919015;0.20754556587778913;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.43838053413;-372.873712524962;1.8893856964875377;5;405;0.01;0.6021140441298485;18346;2020-02-20;1
0.00853165899688009;0.3258881957491146;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18315.05054143157;-415.17598392961156;2.751205724617986;6;406;0.01;0.8228963147848845;18346;2020-02-20;1
0.09499442826867871;0.21625133535542326;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18320.347427044893;-373.50719119542276;1.9409344657814398;7;407;0.01;0.7861149271484464;18346;2020-02-20;1
0.010294374701134272;0.2984445533972778;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.907597537265;-409.4318875779928;2.1873617172983253;8;408;0.01;0.29257395793683827;18346;2020-02-20;1
0.248736618669612;0.2851941677430483;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18324.572952553015;-339.6385985083437;0.39764759670992395;9;409;0.01;0.9717502307612449;18346;2020-02-20;1
0.24241553498610707;0.20521081630148677;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.054688605094;-339.9451163697228;2.1313157289448053;10;410;0.01;0.09878281853161752;18346;2020-02-20;1
0.011897206855587756;0.23001714804578774;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18319.41417849462;-410.1867160697088;7.998627696428805;1;901;0.01;0.5858003050088882;18346;2020-02-23;1
0.0032883897790658436;0.195729771625392;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18323.435227919847;-437.45332876931366;0.5647341444998822;2;902;0.01;0.46629524137824774;18346;2020-02-23;1
0.024910643067402635;0.21813454597813886;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.614906365725;-407.32957668070975;1.1853970215371044;3;903;0.01;0.06936091580428183;18346;2020-02-23;1
0.05150543414960192;0.3640455138539733;18346;0.29411764705882354;0.4347826086956522;0.14285714285714285;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;1;18321.96850251397;-387.6078176798624;0.7566711248854645;4;904;0.01;0.6831100566778332;18346;2020-02-23;1
