beta1;beta2;t_inflect;alpha;gamma;delta;epsilon;psi;kappa1;kappa2;kappa3;omega;Ze;Zes;Zea;Zis;Zia;Zrp;v;phi;mu;N_0;E_init;t_init;loglik;loglik.se;rep;seed;start_beta1;start_beta2;start_tinflect;start_tinit;start_Einit
0.5;0.244633145;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18316.87592;-324.2214211;0.028129786;1;101;0.5;0.18488226;18344;17/02/2020;10
0.5;0.226350728;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18327.70506;-318.5031239;0.034197986;2;102;0.5;0.585800305;18344;17/02/2020;10
0.5;0.256086729;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18324.50993;-320.1508717;0.02586793;3;103;0.5;0.606268298;18344;17/02/2020;10
0.5;0.263980037;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18329.48875;-318.3569338;0.022712622;4;104;0.5;0.466295241;18344;17/02/2020;10
0.5;0.248162976;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.04383;-318.1929164;0.01917795;5;105;0.5;0.507478203;18344;17/02/2020;10
0.5;0.231724884;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.40374;-318.1312204;0.028006241;6;106;0.5;0.069360916;18344;17/02/2020;10
0.5;0.258428316;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.85751;-318.2757845;0.035566466;7;107;0.5;0.254033731;18344;17/02/2020;10
0.5;0.272750483;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18318.57614;-323.3641991;0.032013955;8;108;0.5;0.683110057;18344;17/02/2020;10
0.5;0.264633695;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.30803;-318.3040898;0.028166958;9;109;0.5;0.822896315;18344;17/02/2020;10
0.5;0.334839868;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18319.23862;-324.2710365;0.018040869;10;110;0.5;0.877521389;18344;17/02/2020;10
0.5;0.235253098;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.05874;-318.105222;0.039314811;1;401;0.5;0.168041526;18344;20/02/2020;10
0.5;0.30225461;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18328.33394;-319.1629674;0.022900541;2;402;0.5;0.606268298;18344;20/02/2020;10
0.5;0.193231278;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.36039;-318.6917323;0.035544185;3;403;0.5;0.221601397;18344;20/02/2020;10
0.5;0.236201848;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.09354;-318.117025;0.031598786;4;404;0.5;0.069360916;18344;20/02/2020;10
0.5;0.203792384;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.67941;-318.5497057;0.041961383;5;405;0.5;0.602114044;18344;20/02/2020;10
0.5;0.252609606;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.33881;-318.2002913;0.027566432;6;406;0.5;0.822896315;18344;20/02/2020;10
0.5;0.192595276;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.00856;-318.787672;0.028797198;7;407;0.5;0.786114927;18344;20/02/2020;10
0.5;0.255977324;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18328.78557;-318.3519496;0.025104047;8;408;0.5;0.292573958;18344;20/02/2020;10
0.5;0.256428002;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.40967;-318.2179286;0.019929642;9;409;0.5;0.971750231;18344;20/02/2020;10
0.5;0.207747799;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.2957;-318.4603028;0.040676955;10;410;0.5;0.098782819;18344;20/02/2020;10
0.5;0.2644618;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18329.6427;-318.2771159;0.019812337;1;901;0.5;0.585800305;18344;23/02/2020;10
0.5;0.285588959;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.9659;-318.6193751;0.01626934;2;902;0.5;0.466295241;18344;23/02/2020;10
0.5;0.23285166;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.01599;-318.1643842;0.037361071;3;903;0.5;0.069360916;18344;23/02/2020;10
0.5;0.203460154;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.90509;-318.5419526;0.039054743;4;904;0.5;0.683110057;18344;23/02/2020;10
0.5;0.235320243;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.34693;-318.1589254;0.019632921;5;905;0.5;0.877521389;18344;23/02/2020;10
0.5;0.234712599;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.82399;-318.1116985;0.020458582;6;906;0.5;0.292573958;18344;23/02/2020;10
0.5;0.259133653;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.09487;-318.2172775;0.022538749;7;907;0.5;0.028575305;18344;23/02/2020;10
0.5;0.237906267;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18329.75994;-318.1501264;0.028953135;8;908;0.5;0.505840523;18344;23/02/2020;10
0.5;0.241977385;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.02599;-318.1724542;0.029472774;9;909;0.5;0.622377663;18344;23/02/2020;10
0.5;0.316743188;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18331.16301;-319.2815658;0.019440959;10;910;0.5;0.683582017;18344;23/02/2020;10
0.5;0.234730632;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18329.98959;-318.1514514;0.022707756;1;1601;0.5;0.200214453;18344;26/02/2020;10
0.5;0.250509336;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18328.78041;-318.3006207;0.02652186;2;1602;0.5;0.507478203;18344;26/02/2020;10
0.5;0.267512769;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18328.90667;-318.4194699;0.019070129;3;1603;0.5;0.602114044;18344;26/02/2020;10
0.5;0.29393595;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.84504;-318.7661908;0.036473266;4;1604;0.5;0.877521389;18344;26/02/2020;10
0.5;0.225424828;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.65559;-318.217332;0.019850468;5;1605;0.5;0.416118426;18344;26/02/2020;10
0.5;0.198793971;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.62505;-318.5998298;0.059831962;6;1606;0.5;0.098782819;18344;26/02/2020;10
0.5;0.257514594;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18328.01714;-318.559745;0.020218772;7;1607;0.5;0.856590394;18344;26/02/2020;10
0.5;0.2746879;18344;0.294117647;0.434782609;0.142857143;0.63;0.7;0.35;1;1;0.04;0.1;0.7;0.7;0.8;0.8;0.3;0.99;0.6;1;226;10;18330.52657;-318.404363;0.02701726;8;1608;0.5;0.683582017;18344;26/02/2020;10
